Date;Time;Date/time;Latitude [degrees];Longitude [degrees];Position;Course [degrees];Heading [degrees];Speed [km/h];Fuel consumption;Fuel total 1;Fuel total 2;Pull force
2020-07-04;02:03:15;2020-07-04 02:03:15;50,36296;7,59844;50°21,778' N 007°35,907' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:20;2020-07-04 02:03:20;50,36296;7,59843;50°21,778' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:25;2020-07-04 02:03:25;50,36296;7,59843;50°21,778' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:30;2020-07-04 02:03:30;50,36296;7,59843;50°21,778' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:35;2020-07-04 02:03:35;50,36296;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:40;2020-07-04 02:03:40;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:45;2020-07-04 02:03:45;50,36295;7,59843;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:50;2020-07-04 02:03:50;50,36295;7,59844;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:03:55;2020-07-04 02:03:55;50,36295;7,59844;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:00;2020-07-04 02:04:00;50,36295;7,59843;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:05;2020-07-04 02:04:05;50,36295;7,59843;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
