Date;Time;Date/time;Latitude [degrees];Longitude [degrees];Position;Course [degrees];Heading [degrees];Speed [km/h];Fuel consumption;Fuel total 1;Fuel total 2;Pull force
2020-07-06;10:29:27;2020-07-06 10:29:27;0,00000;0,00000;n/a;-1,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:29:32;2020-07-06 10:29:32;49,97676;7,93358;49°58,606' N 007°56,015' E;-1,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:29:37;2020-07-06 10:29:37;49,97676;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:29:43;2020-07-06 10:29:43;49,97677;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:29:48;2020-07-06 10:29:48;49,97677;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:29:53;2020-07-06 10:29:53;49,97677;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:29:58;2020-07-06 10:29:58;49,97677;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:04;2020-07-06 10:30:04;49,97677;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:09;2020-07-06 10:30:09;49,97676;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:14;2020-07-06 10:30:14;49,97676;7,93358;49°58,605' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:19;2020-07-06 10:30:19;49,97675;7,93358;49°58,605' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:24;2020-07-06 10:30:24;49,97675;7,93357;49°58,605' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:29;2020-07-06 10:30:29;49,97675;7,93357;49°58,605' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:34;2020-07-06 10:30:34;49,97676;7,93357;49°58,605' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:39;2020-07-06 10:30:39;49,97676;7,93357;49°58,605' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:44;2020-07-06 10:30:44;49,97676;7,93357;49°58,606' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:49;2020-07-06 10:30:49;49,97676;7,93357;49°58,606' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:54;2020-07-06 10:30:54;49,97676;7,93357;49°58,606' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:30:59;2020-07-06 10:30:59;49,97676;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:31:05;2020-07-06 10:31:05;49,97676;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:31:10;2020-07-06 10:31:10;49,97676;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:31:15;2020-07-06 10:31:15;49,97677;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:31:20;2020-07-06 10:31:20;49,97677;7,93358;49°58,606' N 007°56,015' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:31:26;2020-07-06 10:31:26;49,97677;7,93357;49°58,606' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:31:31;2020-07-06 10:31:31;49,97677;7,93357;49°58,606' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-06;10:31:36;2020-07-06 10:31:36;49,97676;7,93357;49°58,606' N 007°56,014' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
